Talker,Category,distance_babble
AS4,AS,82.48613626390629
AS4,AS,79.90451553344897
AS4,AS,28.773534717821956
AS4,AS,103.74968391012516
AS4,AS,67.19207973044136
AS4,AS,90.85360376645583
AS4,AS,44.708872929739044
AS4,AS,100.5773855399924
AS4,AS,52.23097400378375
AS4,AS,29.128706426754928
AS4,AS,43.90836914265593
AS4,AS,45.94657849559678
AS4,AS,49.44143765865666
AS4,AS,47.693426121435834
AS4,AS,35.52114828170919
AS4,AS,83.25019381620727
AS4,AS,88.44105919356436
AS4,AS,62.877886631861756
AS4,AS,39.46938646358906
AS4,AS,155.1624623767344
AS4,AS,38.66668428802567
AS4,AS,54.834933896302644
AS4,AS,51.13478910172111
AS4,AS,43.34125567971446
AS4,AS,102.94062762509938
AS4,AS,46.79978623902101
AS4,AS,53.27057543742599
AS4,AS,52.5862447676767
AS4,AS,24.751780557812417
AS4,AS,44.0961643128249
AS4,AS,68.17740893306205
AS4,AS,43.85852480766876
AS4,AS,62.06755144944243
AS4,AS,33.70540755322964
AS4,AS,70.96729454684105
AS4,AS,80.99248365762436
AS4,AS,49.02431250005722
AS4,AS,48.58435762378824
AS4,AS,55.140829768993186
AS4,AS,53.98727607275162
AS4,AS,48.79146233506628
AS4,AS,47.90383371870856
AS4,AS,29.19761135278486
AS4,AS,34.41087642179495
AS4,AS,58.17732852660281
AS4,AS,51.76833215913398
AS5,AS,103.27236615802252
AS5,AS,43.96058597983195
AS5,AS,36.8889814930731
AS5,AS,83.28874031063782
AS5,AS,75.57678816075558
AS5,AS,54.75119765691619
AS5,AS,83.26710156326344
AS5,AS,51.88479209696668
AS5,AS,85.02715392261344
AS5,AS,63.08277888565731
AS5,AS,57.37374878373256
AS5,AS,90.27589864502023
AS5,AS,30.159136825582824
AS5,AS,50.960787726929134
AS5,AS,50.65662385279211
AS5,AS,41.261754977401345
AS5,AS,76.20432351257797
AS5,AS,53.42094431710782
AS5,AS,70.9026954212767
AS5,AS,86.84684060734358
AS5,AS,32.55870348783173
AS5,AS,57.61273814580962
AS5,AS,84.7192028744084
AS5,AS,42.19481433092388
AS5,AS,54.02683778218897
AS5,AS,100.38817600393841
AS5,AS,68.2043667453611
AS5,AS,69.4063710431922
AS5,AS,139.34112332191822
AS5,AS,53.36564821917853
AS5,AS,61.115877388633365
AS5,AS,77.5992551403591
AS5,AS,125.77626027452335
AS5,AS,50.64836337292612
AS5,AS,202.5275659178631
AS5,AS,72.0756704076697
AS5,AS,94.82567959867184
AS5,AS,79.16395035378503
AS5,AS,46.71060402977688
AS5,AS,49.83253587374253
AS5,AS,135.7106583349607
AS5,AS,116.58292907710063
AS5,AS,74.95834698938668
AS5,AS,132.79951781653617
AS5,AS,54.83199047108285
AS5,AS,83.31042901791234
AS5,AS,195.14762913559002
AS5,AS,115.00494551869804
AS5,AS,87.74215039079193
AS5,AS,102.2889199066233
AS5,AS,86.15507027821096
AS5,AS,127.39529127548866
AS5,AS,111.04123081147281
AS5,AS,44.64850798336482
AS5,AS,51.016216725308254
AS5,AS,46.075181969940665
AS5,AS,84.2081837871658
AS5,AS,102.65868685374221
AS5,AS,47.55351636187324
AS5,AS,39.709671591273825
AS5,AS,55.622262345716116
AS5,AS,53.78107417333623
AS5,AS,47.35427205984041
AS5,AS,40.754556786974824
AS5,AS,44.560619900955395
AS5,AS,81.21299512500974
AS5,AS,74.14740668540502
AS5,AS,96.37006810525374
AS5,AS,62.10324777540319
AS5,AS,113.64897059342053
AS5,AS,57.725405356979344
AS5,AS,59.257319277724775
AS5,AS,65.72748886700914
AS5,AS,79.83228126845842
AS5,AS,45.85165143218831
AS5,AS,42.55851840240733
AS5,AS,65.45400237952452
AS5,AS,38.43642240399531
AS5,AS,68.67074912209003
AS5,AS,198.86449786123444
AS5,AS,85.91126986153117
AS5,AS,46.26145058503112
AS5,AS,65.39653720804354
AS5,AS,45.498167351127634
AS5,AS,47.51323338751346
AS5,AS,81.48027894302767
AS5,AS,53.13746920834627
AS5,AS,101.61044161836818
AS5,AS,51.09808792851666
AS5,AS,85.9029317489112
AS5,AS,60.83906570058297
AS5,AS,83.83099483561742
AS5,AS,66.0919874244122
AS5,AS,51.785559090167055
AS5,AS,87.21319337022267
AS5,AS,134.89581584410604
AS5,AS,37.96076436197565
AS5,AS,192.97007540092523
AS5,AS,111.35589674575581
AS5,AS,91.09290494458646
AS5,AS,76.38016997597887
AS5,AS,54.846723119192106
AS5,AS,84.25576405993023
AS5,AS,108.77625458449785
AS5,AS,64.5627247153256
AS5,AS,99.08760654900125
AS5,AS,75.48427170903156
AS5,AS,53.05543532062708
AS5,AS,61.500194400571296
AS5,AS,90.08568320146642
AS5,AS,52.20611187432057
AS5,AS,66.26419882747975
AS5,AS,132.3893193780447
AS5,AS,67.39317081072176
AS5,AS,63.82126343241515
AS5,AS,60.84389398457254
AS5,AS,68.76750625932138
AS5,AS,185.5469582760945
AS5,AS,58.35979596148951
AS5,AS,43.4667874757204
AS5,AS,126.61387126019957
AS5,AS,40.17397572145077
AS5,AS,110.36007555627327
AS5,AS,124.26847514037674
AS5,AS,71.68325163988861
AS5,AS,49.5576577424415
AS5,AS,108.37220441923886
AS5,AS,56.42392005636588
AS5,AS,43.883479211803085
AS5,AS,72.4026918907307
AS5,AS,171.01346898798573
AS5,AS,92.50940899793933
AS5,AS,79.94144889079631
AS5,AS,71.97578857002392
AS5,AS,71.49567948099717
AS5,AS,102.5302525610167
AS5,AS,142.98536702870774
AS5,AS,104.92575223948643
AS5,AS,89.56212438829502
AS5,AS,38.17543621257182
AS5,AS,49.382318583615216
AS5,AS,85.2119785470799
AS5,AS,55.72695558033822
AS5,AS,46.58021449971316
AS5,AS,100.13865765804798
AS5,AS,65.88492400547484
AS5,AS,49.07156004276081
AS5,AS,127.8724312150203
AS5,AS,54.05897784099024
AS5,AS,127.28673942999927
AS5,AS,54.37033940589753
AS5,AS,50.66305788562372
AS5,AS,66.55183943186638
AS5,AS,65.58599046967886
AS5,AS,176.76481715278618
AS5,AS,33.397506408827645
AS5,AS,132.17386140580155
AS5,AS,128.82940754802553
AS5,AS,141.3044795214243
AS5,AS,86.94400920602399
AS5,AS,71.99999854683026
AS5,AS,91.01030884900922
