Talker,Category,distance_ssn
AS4,AS,59.1753266768058
AS4,AS,66.87440405562027
AS4,AS,117.28178609963746
AS4,AS,32.09429528351792
AS4,AS,242.80466570081944
AS4,AS,27.563268563290336
AS4,AS,101.11675300624584
AS4,AS,64.04139424099826
AS4,AS,150.6132513102142
AS4,AS,159.71364000347648
AS4,AS,154.3487615702908
AS4,AS,435.82680660230295
AS4,AS,208.54791591192844
AS4,AS,94.50454950715707
AS4,AS,71.35450660551392
AS4,AS,113.0146433291664
AS4,AS,89.4159637326222
AS4,AS,73.6053780394542
AS4,AS,126.60696491163563
AS4,AS,110.63642181681608
AS4,AS,334.40768730148915
AS4,AS,242.90589528234187
AS4,AS,314.3130221873959
AS4,AS,311.531373774525
AS4,AS,352.09145992474765
AS4,AS,228.50772926456506
AS4,AS,54.482506059972884
AS4,AS,158.39191519999062
AS4,AS,130.14830538045442
AS4,AS,78.1450325387191
AS4,AS,141.80975793161588
AS4,AS,172.42988495359862
AS4,AS,212.48135408752302
AS4,AS,80.35132641605236
AS4,AS,229.2065968504076
AS4,AS,60.37762973711888
AS4,AS,27.287311524471058
AS4,AS,40.03063947856451
AS4,AS,46.286753512439546
AS4,AS,171.68877553120493
AS4,AS,80.27718901612663
AS4,AS,27.753108210710973
AS4,AS,63.54698740332559
AS4,AS,90.86586833102085
AS4,AS,138.95401196426445
AS4,AS,45.23688072304086
AS4,AS,92.26872037292904
AS4,AS,64.71625406144567
AS4,AS,131.19254009405887
AS4,AS,80.94638406627007
AS4,AS,33.89901165174501
AS4,AS,29.63226878185822
AS4,AS,89.04869775955382
AS4,AS,190.04233361694614
AS4,AS,234.66533545484623
AS4,AS,77.89284283780708
AS4,AS,371.5373688844114
AS4,AS,169.11515346777279
AS4,AS,32.4457639497404
AS4,AS,73.99964898228673
AS4,AS,95.58673203413251
AS4,AS,49.44213429256658
AS4,AS,31.095739857843082
AS4,AS,210.92617305585668
AS4,AS,20.533759637915075
AS4,AS,19.883253757611286
AS4,AS,252.86693371770477
AS4,AS,142.30233480503745
AS4,AS,78.44189008580412
AS4,AS,74.36435518897738
AS4,AS,22.736269579239966
AS4,AS,70.45789200538958
AS4,AS,163.1789868652827
AS4,AS,56.41657452565855
AS4,AS,227.07787717688393
AS4,AS,92.58100506195703
AS4,AS,133.45334030943351
AS4,AS,43.38315451696937
AS4,AS,84.77879427815677
AS4,AS,146.87415753195344
AS4,AS,309.90416977021414
AS4,AS,366.72026414373056
AS4,AS,141.94173057550725
AS4,AS,272.7604496100075
AS4,AS,33.681338333574956
AS4,AS,32.543980234473835
AS4,AS,160.70472786461087
AS4,AS,173.09027561979212
AS4,AS,205.6871600821813
AS4,AS,95.0107913228508
AS4,AS,347.59532579618514
AS4,AS,13.192757833671044
AS4,AS,71.8590901593254
AS4,AS,43.32612034765981
AS4,AS,136.898271304233
AS4,AS,90.50880366552778
AS4,AS,66.44528448271907
AS4,AS,163.60849117594083
AS4,AS,114.36191651193194
AS4,AS,17.7641273079754
AS4,AS,214.30930565648535
AS4,AS,49.54961057403417
AS4,AS,134.78483735646716
AS4,AS,36.29337663137321
AS4,AS,109.28928642063318
AS4,AS,569.5804645040283
AS4,AS,148.49864497037714
AS4,AS,31.768869284242964
AS4,AS,90.21829642183307
AS4,AS,45.48885460642131
AS4,AS,89.94367265528696
AS4,AS,132.433291047043
AS4,AS,78.0881967173983
AS4,AS,69.2356771979781
AS4,AS,63.37212308947469
AS4,AS,331.7061670393562
AS4,AS,35.95936150697788
AS4,AS,108.52788035963671
AS4,AS,176.3959390903041
AS4,AS,109.20874542055331
AS4,AS,75.813255787891
AS4,AS,92.28483117693497
AS4,AS,111.85206340754907
AS4,AS,103.6611952738302
AS4,AS,152.99174328347314
AS4,AS,81.47068789501719
AS4,AS,15.19396593129296
AS4,AS,63.92600956013268
AS4,AS,145.7550339656621
AS4,AS,136.97364890154614
AS4,AS,13.539552609581127
AS4,AS,98.03861753182127
AS4,AS,77.13447964899456
AS4,AS,103.47936611565005
AS4,AS,98.89116980476716
AS4,AS,141.7819374680163
AS4,AS,13.531040087267845
AS4,AS,32.13572640686447
AS5,AS,62.88844249803869
AS5,AS,9.413161539774654
AS5,AS,230.374176997804
AS5,AS,121.24568100306969
AS5,AS,106.87336299936807
AS5,AS,55.28049170930203
AS5,AS,480.29699327047246
AS5,AS,47.73919001849686
AS5,AS,62.5806960279796
AS5,AS,69.70204852652846
AS5,AS,325.31358450255095
AS5,AS,70.12108845690337
AS5,AS,44.86002323128989
AS5,AS,184.72174847638843
AS5,AS,60.96585678010754
AS5,AS,107.23208948512763
AS5,AS,247.27335996792962
AS5,AS,216.27133230202145
AS5,AS,56.826406848808375
AS5,AS,233.5692486472104
AS5,AS,105.31006652689055
AS5,AS,108.84507416745421
AS5,AS,84.66048793309902
AS5,AS,211.39451316526774
AS5,AS,103.10472040851866
AS5,AS,118.9514730518647
AS5,AS,61.98989282050824
AS5,AS,117.2647734380805
AS5,AS,12.979398855750933
AS5,AS,141.49551918640108
AS5,AS,124.11089830929161
AS5,AS,126.21138430878318
AS5,AS,359.432694493029
AS5,AS,80.02492250694658
AS5,AS,233.34845590284743
AS5,AS,57.88547916451015
AS5,AS,93.88095005158253
AS5,AS,90.84176090305012
AS5,AS,93.47234493191314
AS5,AS,240.4082964239888
AS5,AS,157.4127069910264
AS5,AS,55.890378095180466
AS5,AS,49.29179679078059
AS5,AS,117.8359987140289
AS5,AS,37.31766411502083
AS5,AS,82.69384403453789
AS5,AS,163.7130726348796
AS5,AS,79.18932337150028
AS5,AS,147.19296468675813
AS5,AS,107.07123312833421
AS5,AS,201.44520124590048
AS5,AS,69.41428711008669
AS5,AS,84.78664213372218
AS5,AS,144.05433968077273
AS5,AS,117.60424442478902
AS5,AS,97.54746208986671
AS5,AS,300.63666838750584
AS5,AS,194.7942727504601
AS5,AS,153.416268597951
AS5,AS,203.90789952692964
AS5,AS,225.05280473817461
AS5,AS,89.15269070630441
AS5,AS,151.15982663313767
AS5,AS,119.95384281048005
AS5,AS,91.4234946214298
AS5,AS,170.73734551432352
AS5,AS,60.975103764892985
AS5,AS,136.4909814116879
AS5,AS,189.74478394493931
AS5,AS,116.57483476957324
AS5,AS,48.51042367369577
AS5,AS,92.9304564037819
AS5,AS,37.582106639785636
AS5,AS,72.12764323610288
AS5,AS,222.2871054743709
AS5,AS,97.97845780033796
AS5,AS,137.45530645983425
AS5,AS,59.32605039105117
AS5,AS,64.40752493920763
AS5,AS,73.39655239367443
AS5,AS,72.64994178392999
AS5,AS,55.62705596201821
AS5,AS,50.721890243060905
AS5,AS,79.40510948231257
AS5,AS,161.19817332808623
AS5,AS,137.71862670390038
AS5,AS,175.01198736727457
AS5,AS,103.74505991480069
AS5,AS,138.4114319445199
AS5,AS,220.44548780743241
AS5,AS,12.611878220268188
AS5,AS,123.35544240332027
AS5,AS,148.87566852625562
AS5,AS,66.46560161545939
AS5,AS,128.21995005822083
AS6,AS,326.79039065913446
AS6,AS,128.99613296596556
AS6,AS,291.21151270077826
AS6,AS,81.30185097115485
AS6,AS,121.86796385103138
AS6,AS,97.96555180829287
AS6,AS,96.23032656291693
AS6,AS,258.4543709523195
AS6,AS,42.102864971136235
AS6,AS,81.5794778923985
AS6,AS,80.26820575456264
AS6,AS,126.87528941586372
AS6,AS,337.8174697992517
AS6,AS,51.30636754249545
AS6,AS,141.32099263629567
AS6,AS,169.61394011980198
AS6,AS,133.13342987546585
AS6,AS,88.00746677722944
AS6,AS,146.2681096533635
AS6,AS,222.28970374252717
AS6,AS,191.58407054160145
AS6,AS,76.18407818573577
AS6,AS,101.82763284526817
AS6,AS,129.73904690672782
AS6,AS,161.25021427549788
AS6,AS,303.5582556927794
AS6,AS,177.80941493289288
AS6,AS,179.41866938113947
AS6,AS,157.2906826782259
AS6,AS,89.67171724496777
AS6,AS,150.32095355708915
AS6,AS,119.94234286052101
AS6,AS,154.57823379880838
AS6,AS,157.30117958630447
AS6,AS,27.466843634513687
AS6,AS,71.17844233144753
AS6,AS,59.29524936213063
AS6,AS,110.17072847719729
AS6,AS,45.00491540788354
AS6,AS,270.693422591179
AS6,AS,242.50490803316364
AS6,AS,206.72854232833032
AS6,AS,110.2438278573372
AS6,AS,48.0909758172653
AS6,AS,309.269676404637
AS6,AS,193.932588849444
AS6,AS,50.657940736946195
AS6,AS,311.6591265987023
AS6,AS,194.70148055883118
AS6,AS,341.6630971377423
AS6,AS,123.12443303776355
AS6,AS,24.222636812010453
AS6,AS,30.278502031793845
AS6,AS,98.6859396299098
AS6,AS,191.95542329353694
AS6,AS,126.6113833806757
AS6,AS,271.9685403347252
AS6,AS,223.40615198725956
AS6,AS,106.07136641743337
AS6,AS,215.90453830271372
AS6,AS,35.499364477587584
AS6,AS,222.0643809258634
AS6,AS,207.89852435617564
AS6,AS,126.01914882800872
AS6,AS,108.0732203741221
AS6,AS,135.2052392052364
AS6,AS,129.1101025056145
AS6,AS,52.65725404817471
AS6,AS,108.44718222158181
AS6,AS,246.43320776620303
AS6,AS,155.80186216812947
AS6,AS,262.29583314954687
AS6,AS,383.13775677817273
AS6,AS,171.33803407350356
AS6,AS,266.83199297683007
AS6,AS,10.672587868037184
AS6,AS,138.45802471704246
AS6,AS,117.69169947292065
AS6,AS,158.83623314504788
AS6,AS,304.86750525003885
AS6,AS,50.76208472624479
AS6,AS,404.16670377305655
AS6,AS,175.79006208301348
AS6,AS,163.3287187301535
AS6,AS,539.2129149923913
AS6,AS,112.97522956202252
AS6,AS,118.301860575064
AS6,AS,195.26017591131412
AS6,AS,129.3075721867218
AS6,AS,115.61192012931461
AS6,AS,103.37638483282004
AS6,AS,43.32020755910278
AS6,AS,37.902876790690435
AS6,AS,162.0160122769552
AS6,AS,44.39489423488431
AS6,AS,33.991087774298244
AS6,AS,87.52294593053351
AS6,AS,64.3085469323103
AS6,AS,244.6297912873439
AS6,AS,176.7244287063011
AS6,AS,102.5897446898173
AS6,AS,222.32268275343534
AS6,AS,186.2294360220835
AS6,AS,120.22699120079622
AS6,AS,19.742414714966387
AS6,AS,79.64031497307312
AS6,AS,218.47162507299083
AS6,AS,58.22224252658279
AS6,AS,140.99321843888245
AS6,AS,108.0424918097141
AS6,AS,99.40733617439588
AS6,AS,106.1534071649665
AS6,AS,143.9440681401328
AS6,AS,117.75022067499613
AS6,AS,130.40868513017983
AS6,AS,240.86880433940388
AS6,AS,212.54901373825115
AS6,AS,79.17224632164326
AS6,AS,315.0852242506831
AS6,AS,22.230043188736197
AS6,AS,68.57990955514349
AS6,AS,213.21453377571666
AS6,AS,279.54297099337157
AS6,AS,4.284507698625043
AS6,AS,31.477025829274037
AS6,AS,310.2999617050031
AS6,AS,128.82563178146674
AS6,AS,112.05066280092474
AS6,AS,100.71664185105878
AS6,AS,80.67763647473687
AS6,AS,136.97658486605795
AS6,AS,303.3975667057396
AS6,AS,34.85986089427788
AS6,AS,28.268281743523097
AS6,AS,79.05577436030822
AS6,AS,162.92736695094663
AS6,AS,30.916319227742243
AS6,AS,77.08779236559431
AS6,AS,49.802647092121404
AS6,AS,47.36408433918421
AS6,AS,49.56831782299005
AS6,AS,235.7664625176363
AS6,AS,283.6214984006973
AS6,AS,183.59551499737083
AS6,AS,206.34358173323136
AS6,AS,262.53913530054723
AS6,AS,132.77157948087947
AS6,AS,177.8655496185343
AS6,AS,224.7062629594384
AS6,AS,67.34700505546266
AS6,AS,108.4724889532268
AS6,AS,178.4821305150639
AS6,AS,164.9612862805569
AS6,AS,134.96230099527992
AS6,AS,171.2802278375412
AS6,AS,236.37995547017093
AS6,AS,87.30675425634469
AS6,AS,213.33763400526342
AS6,AS,243.86969722066468
AS6,AS,367.62101924075955
AS6,AS,226.21633716769531
AS6,AS,153.58166896183687
AS6,AS,232.69862917053806
AS6,AS,184.8372386073407
AS6,AS,189.60575180581264
AS6,AS,245.92388241776922
AS6,AS,177.17035284479692
AS6,AS,93.63159391099039
AS6,AS,142.56655799909032
AS6,AS,225.38898778671918
AS6,AS,268.6997497539725
AS6,AS,117.84876835968211
AS6,AS,307.26560904841597
AS6,AS,234.6330201423136
AS6,AS,68.7721731292335
AS6,AS,162.0374242565831
AS6,AS,45.8066088629347
AS6,AS,238.28879709330263
AS6,AS,152.83341782442093
AS6,AS,68.3574771377511
AS6,AS,68.45020822626913
AS6,AS,235.75416607172193
AS6,AS,106.62660997638824
AS6,AS,132.75669822959657
AS6,AS,330.1296135863681
AS6,AS,261.4123262546116
AS6,AS,204.44720804155526
AS6,AS,77.06265945945385
AS6,AS,72.68903409946103
AS6,AS,134.8553191962479
AS6,AS,91.07255537992154
AS6,AS,183.9105971356129
AS6,AS,54.46976015493228
AS6,AS,106.89725735244747
AS6,AS,248.0617927924992
AS6,AS,169.21870019176853
AS6,AS,301.56602081997937
AS6,AS,201.46335866675437
AS6,AS,158.51174212007302
AS6,AS,244.25852818262132
AS6,AS,161.51295587513067
AS6,AS,164.51160327123029
AS6,AS,51.38190812887104
AS6,AS,167.90014458817845
AS6,AS,128.93568431563284
C1,C,156.1486567566398
C1,C,97.78365875869129
C1,C,151.86909973253154
C1,C,98.05310123551857
C1,C,41.97466980496862
C1,C,129.303978394207
C1,C,101.25945740309572
C1,C,86.61567936524358
C1,C,257.0895441415355
C1,C,52.421638775440265
C1,C,86.70638213862586
C1,C,90.3663236696584
C1,C,45.94722763021436
C1,C,158.12643908774183
C1,C,51.174148570374825
C1,C,131.0692652451469
C1,C,200.26512003733777
C1,C,59.08098600144324
C1,C,116.22204968752412
C1,C,101.71947872410023
C1,C,59.612782272228834
C1,C,64.06289425428805
C1,C,108.07457981367656
C1,C,53.209096608595225
C1,C,72.22736233752438
C1,C,109.2371098203483
C1,C,271.91157562138187
C1,C,53.22480548174405
C1,C,188.2222079845237
C1,C,57.88457929566459
C1,C,178.94849688826463
C1,C,37.66855185123839
C1,C,92.84031521149375
C1,C,23.469248750285516
C1,C,26.06558360308576
C1,C,117.24318727287688
C1,C,36.98228923285785
C1,C,49.42570105963173
C1,C,87.26630853448573
C1,C,175.12678095283607
C1,C,274.8411344429769
C1,C,250.65062312955828
C1,C,124.55491543319097
C1,C,47.60106994843861
C1,C,177.37484874854516
C1,C,160.66435086924537
C1,C,17.014433585521292
C1,C,18.944927823460304
C1,C,29.288122710456523
C1,C,37.79260163801134
C1,C,83.53589184837072
C1,C,146.204841661404
C1,C,27.67420568392312
C1,C,221.1272999508864
C1,C,61.01846877710735
C1,C,73.56311920319065
C1,C,108.82666492440889
C1,C,267.51453883587186
C1,C,101.30240610125058
C1,C,229.0728020053214
C1,C,263.36288070563256
C1,C,189.41368886268384
C1,C,66.94001929764738
C1,C,164.8796393137612
C1,C,113.86592994352029
C1,C,235.13351792170414
C1,C,59.783659600564256
C1,C,138.69612459222728
C1,C,155.880953049336
C1,C,134.66525846298626
C1,C,64.51149335766571
C1,C,65.98795496328223
C1,C,62.787565716226695
C1,C,230.43026744238526
C1,C,34.91770971731652
C1,C,83.20531958296161
C1,C,78.24747021620689
C1,C,82.07295042767052
C1,C,33.89653089775982
C2,C,117.5417648683567
C2,C,27.537492109874457
C2,C,93.2718525156512
C2,C,108.67566668778596
C2,C,44.82894643383961
C2,C,106.37222564357701
C2,C,55.853603181603795
C2,C,94.12504208074162
C2,C,107.74313309921305
C2,C,89.16267845928995
C2,C,64.62718742939944
C2,C,188.33680799753773
C2,C,81.3550758303872
C2,C,238.41018942507773
C2,C,150.37937526481065
C2,C,71.15057405508432
C2,C,179.73650361024244
C2,C,81.97720941437346
C2,C,109.17780881831273
C2,C,53.84085573894033
C2,C,63.1627225640361
C2,C,63.40673371208094
C2,C,118.07022947537646
C2,C,106.9919386996113
C2,C,137.59814414337637
C2,C,115.47527432327124
C2,C,80.27919425377107
C2,C,6.633254357256158
C2,C,148.29639393806818
C2,C,32.28381374674816
C2,C,188.48849457823152
C2,C,25.86771420841141
C2,C,60.6975070605711
C2,C,121.44404111236322
C2,C,254.61787418607264
C2,C,47.85821556119074
C2,C,70.91460231645816
C2,C,65.39004674541884
C2,C,101.95800003776749
C2,C,122.00085189607493
C2,C,67.9250540181461
C2,C,54.227433140752
C2,C,267.9598350593513
C2,C,128.74634061479736
C2,C,122.876322766843
C2,C,100.95326821538787
C2,C,109.22712348604055
C2,C,33.46924640673466
C2,C,221.39580558365307
C2,C,167.69814990045273
C2,C,13.616257318663495
C2,C,6.567541780203787
C2,C,32.454339284109
C2,C,33.13250098772189
C2,C,89.49425259032778
C2,C,114.32353270449057
C2,C,93.5520718015804
C2,C,27.308437738204393
C2,C,54.70439139930234
C2,C,53.7262690717311
C2,C,52.491602550961154
C2,C,75.71318712770406
