Talker,Noise,Rate
C3,SSN,4.815228204692694
C3,SSN,7.024903095630011
C3,SSN,5.619266055045872
C3,SSN,6.405264539771744
C3,SSN,5.240641711229946
C4,SSN,5.233267783277954
C4,SSN,6.108315250011542
C4,SSN,6.11959127034187
C4,SSN,6.4988865601257535
C4,SSN,6.43288502494384
C4,SSN,6.255540976630376
C4,SSN,5.913401760245752
C4,SSN,6.720170671001168
C4,SSN,4.053805613433019
C4,SSN,6.269547910150696
C4,SSN,4.833117465378101
C4,SSN,4.570421805368432
C4,SSN,5.528255528255528
C4,SSN,8.128095841492916
C4,SSN,4.620975245823309
C4,SSN,5.83893283903214
C4,SSN,5.290227773695812
C4,SSN,5.643605292171996
C4,SSN,6.9975317348378
C4,SSN,4.737011708260232
C4,SSN,4.138254613700345
C4,SSN,6.026895533810747
C4,SSN,6.004084411164057
C4,SSN,6.435643564356436
C4,SSN,6.584317082396034
C4,SSN,7.4074074074074066
C4,SSN,7.5455556506116865
C4,SSN,6.066422114502816
C4,SSN,5.993476488176135
C4,SSN,7.017619998264039
C4,SSN,6.226049776128433
C4,SSN,2.124686837540952
C4,SSN,6.2430986154760895
C4,SSN,6.525896414342629
C4,SSN,4.451038575667656
C4,SSN,4.602571595558153
C4,SSN,4.9530919661733614
C4,SSN,4.491521108112237
C4,SSN,6.7660521134323774
C4,SSN,5.885021885342159
C4,SSN,6.670448099829835
C4,SSN,6.3670287199306985
C4,SSN,6.8922817985092575
C4,SSN,6.095276122611954
C4,SSN,6.190418065303631
C4,SSN,6.554480298576477
C4,SSN,7.772792821663195
C4,SSN,6.512021263742902
C4,SSN,6.18990806372377
C4,SSN,7.543748610137019
C4,SSN,6.217898362438818
C4,SSN,4.267686868556536
C4,SSN,6.012725344644751
C4,SSN,5.3765917095638045
C4,SSN,7.382558978057072
C4,SSN,5.878977569118415
C4,SSN,6.550153480542628
C4,SSN,5.095909406055004
C4,SSN,5.474340625638929
C4,SSN,7.399328859060403
C4,SSN,5.765623401280113
C4,SSN,7.406785354383609
C4,SSN,5.075382667740821
C4,SSN,5.669838004628439
C4,SSN,7.054495041057908
C4,SSN,6.43682858477347
C4,SSN,5.228033472803348
C4,SSN,6.369641412779725
C4,SSN,7.161803713527852
C4,SSN,6.059993695084591
C4,SSN,5.14573755571632
C4,SSN,5.61664190193165
C4,SSN,5.935853555358997
C4,SSN,4.215577562803502
C4,SSN,6.950598042134389
C4,SSN,6.159299804466674
C4,SSN,7.071966929779236
C4,SSN,4.595664860358482
C4,SSN,8.284179283916295
C4,SSN,6.705277416857878
C4,SSN,5.029855753102986
C4,SSN,6.820686321894635
C4,SSN,6.815723043635052
C4,SSN,7.708565072302558
C4,SSN,7.477618014107434
C4,SSN,5.108350857183591
C4,SSN,7.440298164082272
C4,SSN,5.137764315256014
C4,SSN,6.398651740571672
C4,SSN,6.897091022833907
C4,SSN,5.911816320561568
C4,SSN,6.142192890355482
C4,SSN,5.87245478536668
C4,SSN,6.624696146177588
C4,SSN,6.48720211827008
C4,SSN,5.65186997553303
C4,SSN,4.182175964342445
C4,SSN,6.534163068326137
C4,SSN,5.046728971962617
C4,SSN,5.710243621714944
C4,SSN,5.65251757065647
C4,SSN,5.314853871648086
C4,SSN,6.064564925911919
C4,SSN,6.342038656235618
C4,SSN,6.693148276078628
C4,SSN,6.173876522469551
C4,SSN,6.497907703188543
C4,SSN,6.858475894245723
C4,SSN,7.16374269005848
C4,SSN,5.914817096190912
C4,SSN,7.799511867284496
C4,SSN,6.800757842791681
C4,SSN,5.8164072804009495
C4,SSN,5.469428252511473
C4,SSN,6.667226608432723
C4,SSN,6.761729530818768
C4,SSN,5.753424657534247
C4,SSN,5.084394023242944
C4,SSN,4.7643627109691975
C4,SSN,4.69991778569471
C4,SSN,6.114081996434938
C4,SSN,7.121901326945334
C4,SSN,5.626435315131411
C4,SSN,5.815384615384615
C4,SSN,5.32848949606908
C4,SSN,4.9584846912298906
C4,SSN,6.2721419151302005
C4,SSN,6.306177479980389
C4,SSN,6.6794826983572175
C4,SSN,4.82874912403644
C4,SSN,7.647929336138922
C4,SSN,5.448066140834363
C4,SSN,5.385222341204982
C4,SSN,6.12301568935993
C4,SSN,6.4575645756457565
C5,SSN,4.468688779301493
C5,SSN,5.882941470735368
C5,SSN,6.414799925947476
C5,SSN,7.841394025604552
C5,SSN,4.832347140039448
C5,SSN,5.917477356591748
C5,SSN,4.89007495897216
C5,SSN,5.102648021422196
C5,SSN,5.711646059266423
C5,SSN,6.891624900934287
C5,SSN,6.078127666277254
C5,SSN,5.827937095282146
C5,SSN,6.441033539580954
C5,SSN,4.489172681843421
C5,SSN,6.812564366632338
C5,SSN,7.659500559651086
C5,SSN,5.294859223980949
C5,SSN,7.155159502770705
C5,SSN,6.372407353889247
C5,SSN,6.667002620439428
C5,SSN,4.584426513538934
C5,SSN,6.323545737122558
C5,SSN,6.241596489986554
C5,SSN,7.523029682702149
C5,SSN,5.872405022837131
C5,SSN,4.184987188814728
C5,SSN,7.38538831902868
C5,SSN,4.419428113308392
C5,SSN,6.763484498136001
C5,SSN,5.694404591104735
C5,SSN,4.897581441263573
C5,SSN,6.756549716561973
C5,SSN,6.582625451190056
C5,SSN,5.901718323430224
C5,SSN,6.6750275693558505
C5,SSN,6.995875447581923
C5,SSN,6.4904051577618045
C5,SSN,6.303438239039476
C5,SSN,6.84451955577016
C5,SSN,4.524680073126143
C5,SSN,6.116205456206761
C5,SSN,5.130890052356021
C5,SSN,6.103202846975089
C5,SSN,6.2766865926558495
C5,SSN,7.267804590935844
C5,SSN,5.279413877316477
C5,SSN,4.8356588722278575
C5,SSN,5.765208297019347
C5,SSN,6.591107236268527
C5,SSN,5.943529728879804
C5,SSN,6.730769230769231
C5,SSN,6.465801627446668
C5,SSN,7.578187650360865
C5,SSN,5.033097466331888
C5,SSN,5.350143715704207
C5,SSN,6.2783112882768615
C5,SSN,6.461705538604748
C5,SSN,5.739945333853964
C5,SSN,6.285504856148068
C5,SSN,5.949632738719832
C5,SSN,5.8721704394141145
C5,SSN,4.942099364960777
C5,SSN,6.081984256646368
C5,SSN,6.6449020592667
C5,SSN,5.171027505109049
C5,SSN,6.400673449542083
C5,SSN,6.5972110915210775
C5,SSN,5.301305350096876
C5,SSN,6.987733949742749
C5,SSN,6.685870224378411
C5,SSN,4.646248047794938
C5,SSN,6.155206104029031
C5,SSN,6.826202711906383
C5,SSN,7.944228274967575
C5,SSN,7.046256034512274
C5,SSN,5.46875
C5,SSN,5.710552337900833
C5,SSN,6.086788494451499
C5,SSN,6.253291739253737
C5,SSN,5.243935584697969
C5,SSN,5.158296943231441
C5,SSN,7.326392734522096
C5,SSN,6.070936917969067
C5,SSN,5.197203016970459
C5,SSN,6.219488381175552
C5,SSN,7.939365570878191
C5,SSN,5.29242339387151
C5,SSN,6.183687777518111
C5,SSN,6.941723800195886
C5,SSN,5.53479291591131
C5,SSN,5.141324904790279
C5,SSN,5.224980911508386
C5,SSN,5.061112067481495
C5,SSN,4.376157713680868
C5,SSN,4.497705252422233
C5,SSN,4.615438286392074
C5,SSN,6.575002070736354
C5,SSN,5.08298755186722
C5,SSN,5.942995755003032
C5,SSN,6.83575903928991
C5,SSN,4.394764815306936
C5,SSN,6.129059847334774
C5,SSN,5.008328285887341
C5,SSN,5.262350414237496
C5,SSN,7.605415193584548
C5,SSN,4.32420771885786
C5,SSN,6.934585317638603
C5,SSN,6.854638149714002
C5,SSN,5.599898414541233
C5,SSN,4.613935969868173
C5,SSN,5.085834788625655
C5,SSN,6.296626807067642
C5,SSN,5.299631469315814
C5,SSN,5.577034253504842
C5,SSN,7.677353837226172
C5,SSN,6.790709611189529
C5,SSN,4.654769250755091
C5,SSN,7.136582208248567
C5,SSN,6.4599609375
C5,SSN,7.759075714034367
C5,SSN,6.256896932244537
C5,SSN,5.675675675675675
C5,SSN,7.110256728264914
C5,SSN,6.952911498843809
C5,SSN,6.311608851995635
C5,SSN,6.108848004761074
C5,SSN,4.347397476340694
C5,SSN,6.013581694711866
C5,SSN,6.380316930775646
C5,SSN,7.994923857868021
C5,SSN,5.597055517278892
C5,SSN,6.374092838559496
C5,SSN,7.224376126249113
C5,SSN,5.990887747922225
C5,SSN,5.88592159384593
C5,SSN,7.303184713375796
C5,SSN,6.000979751796212
C5,SSN,6.5163277600336444
C5,SSN,6.357062201186844
C5,SSN,5.625956795373363
C5,SSN,6.687801496288166
C5,SSN,5.73621227887617
C5,SSN,4.615697187607743
C5,SSN,7.423584654912731
C5,SSN,6.731329614520023
C5,SSN,5.565262973964704
C5,SSN,6.348292366934177
C5,SSN,5.96316629256024
C5,SSN,5.434034416826004
C5,SSN,5.821833415475604
C5,SSN,5.897456471154618
C5,SSN,6.001905366783105
C5,SSN,6.236300643427844
C5,SSN,6.160365058670144
C5,SSN,6.085939656299482
C5,SSN,6.609959905572002
C5,SSN,5.976493199290361
C5,SSN,6.020642201834862
C5,SSN,4.24564631380771
C5,SSN,6.59372026641294
C5,SSN,4.178312568098915
C5,SSN,5.786794037371404
C5,SSN,6.807756770266694
C5,SSN,6.37541201642283
C5,SSN,6.7209940293690495
C5,SSN,4.905762323999619
C5,SSN,6.81592369344903
C6,SSN,5.3522665210267615
C6,SSN,5.687876182287188
C6,SSN,5.275349079994781
C6,SSN,6.465011727912432
C6,SSN,5.659235902324558
C6,SSN,5.178394002348478
C6,SSN,5.084440919027108
C6,SSN,5.848363140345559
C6,SSN,6.509055548802722
C6,SSN,5.562893268431675
C6,SSN,5.850922687251236
C6,SSN,6.278101384456598
C6,SSN,6.068495563530681
C6,SSN,5.412214842622005
C6,SSN,5.01693801193245
C6,SSN,7.823112012164217
C6,SSN,6.774193548387097
C6,SSN,6.9756986937735705
C6,SSN,4.961789117471417
C6,SSN,6.563151106260542
C6,SSN,5.417634954597107
C6,SSN,5.20112111667661
C6,SSN,5.512729697070711
C6,SSN,4.074171835818926
C6,SSN,5.829185582234863
C6,SSN,6.940124416796268
C6,SSN,6.706340355643869
C6,SSN,5.322551445295999
C6,SSN,5.900454910355901
C6,SSN,6.559896866322888
C6,SSN,5.4018300077169
C6,SSN,5.645739451044654
C6,SSN,5.44100768965913
C6,SSN,4.579781665918947
C6,SSN,5.457650611355874
C6,SSN,5.658893104217809
C6,SSN,7.351531569076891
C6,SSN,5.247961318284877
C6,SSN,4.907283031165301
C6,SSN,6.872191777264109
C6,SSN,5.928853754940711
C6,SSN,5.094939719734141
C6,SSN,4.731162438470276
C6,SSN,5.790372059157048
C6,SSN,6.2781162803940544
C6,SSN,6.80895033136179
C6,SSN,6.178393524283936
C6,SSN,6.141968802698145
C6,SSN,4.934541792547835
C6,SSN,7.332618977239136
C6,SSN,6.646480146877483
C6,SSN,6.941420289094677
C6,SSN,5.315046039627826
C6,SSN,4.055748779345864
C6,SSN,5.730674983292493
C6,SSN,6.048055296505568
C6,SSN,7.24739955918178
C6,SSN,6.413612565445026
C6,SSN,6.483029824142303
C6,SSN,5.657640232108317
C6,SSN,5.900819300918111
C6,SSN,6.784824148435337
C6,SSN,7.20524017467249
C6,SSN,5.058344930949577
C6,SSN,6.698055893074119
C6,SSN,6.975502698855212
C6,SSN,4.1218255133922606
C6,SSN,7.12719489822661
C6,SSN,5.792430335239558
C6,SSN,6.742552231845946
C6,SSN,6.049521022428496
C6,SSN,6.207964463352832
C6,SSN,6.46984707791087
C6,SSN,6.028296083657986
C6,SSN,5.044035228182546
C6,SSN,5.946869240796511
C6,SSN,5.246720799500312
C6,SSN,5.598679676448185
C6,SSN,6.753248647308472
C6,SSN,5.579269298892178
C6,SSN,6.195560550716493
C6,SSN,7.358234214478106
C6,SSN,5.782721769346766
C6,SSN,6.245751189666893
C6,SSN,7.640626804758787
C6,SSN,6.587087217914089
C6,SSN,6.5264907447462495
C6,SSN,7.407251884356169
C6,SSN,5.767721684540936
C6,SSN,6.793121977431489
C6,SSN,6.838932289142614
C6,SSN,8.035489025313263
C6,SSN,6.740563211503895
C6,SSN,5.96461804804155
C6,SSN,5.294823906083244
C6,SSN,7.925952552120776
C6,SSN,4.779394056162998
C6,SSN,3.998549279173089
C6,SSN,5.967916550846342
C6,SSN,5.775991617608536
C6,SSN,6.030726573110004
C6,SSN,5.927286575121525
C6,SSN,6.528805871420921
C6,SSN,5.609973285841496
C6,SSN,6.311443826718776
C6,SSN,5.419021872695994
C6,SSN,6.011849057159911
C6,SSN,5.047614687299698
C6,SSN,5.2218702821112455
C6,SSN,5.040951831898694
C6,SSN,6.383787207093097
C6,SSN,5.867873062337835
C6,SSN,6.419369708144303
C6,SSN,5.419021872695994
C6,SSN,4.783080260303688
C6,SSN,5.880112002133374
C6,SSN,5.712897741073597
C6,SSN,6.075394506136762
C6,SSN,4.07679033649698
C6,SSN,5.596035557099064
C6,SSN,5.47520019864672
C6,SSN,5.610544260960281
C6,SSN,4.710431308880391
C6,SSN,5.886802527364955
C6,SSN,5.765019881257149
C6,SSN,7.023784242939053
C6,SSN,5.119657694412657
C6,SSN,5.823028029213034
C6,SSN,5.131248254677464
C6,SSN,5.212413886262326
C6,SSN,5.860798906439855
C6,SSN,5.42940001641542
C6,SSN,6.667857928304377
C6,SSN,6.505704169944925
C6,SSN,6.6303824873707
C6,SSN,5.65541226801268
C6,SSN,5.427246995118349
C6,SSN,5.167520180539884
C6,SSN,4.687699306943323
C6,SSN,6.571355248888631
C6,SSN,7.169954476479514
C6,SSN,7.052788268726856
C6,SSN,6.45822655048693
C6,SSN,4.948106591865358
C6,SSN,5.8115724596545295
C1,Babble,7.638347622759159
C1,Babble,5.868618436970723
C1,Babble,4.313281016270453
C1,Babble,6.452084857351866
C1,Babble,5.346361806852072
C1,Babble,5.465458022024716
C1,Babble,5.9699472045485305
C1,Babble,5.431837217322757
C1,Babble,5.880130669570435
C1,Babble,5.857907320960947
C1,Babble,6.1044821571938765
C1,Babble,6.023602688083921
C1,Babble,7.9998548779160465
C1,Babble,5.947824076452756
C1,Babble,5.624920281742038
C1,Babble,5.81405568837013
C1,Babble,5.281858831044395
C1,Babble,5.595499915411944
C1,Babble,6.609884524150875
C1,Babble,5.221341509010693
C1,Babble,7.69203934975232
C1,Babble,5.585878126295427
C1,Babble,4.9784482758620685
C1,Babble,5.864178217202214
C1,Babble,6.219083571986462
C1,Babble,1.613493341138592
C1,Babble,5.018798893984354
C1,Babble,3.949843260188088
C1,Babble,4.506437768240343
C1,Babble,6.942695214105794
C1,Babble,5.810357261733052
C1,Babble,5.590661751799193
C1,Babble,6.978479066823402
C1,Babble,5.740141945030554
C1,Babble,6.069921086437879
C1,Babble,6.153202176642948
C1,Babble,6.089397964282896
C1,Babble,5.524553571428571
C1,Babble,5.861656463303075
C1,Babble,5.766334023724346
C1,Babble,6.193304760319574
C1,Babble,5.419732249659987
C1,Babble,6.389981370316705
C1,Babble,7.402744554954047
C1,Babble,6.746293245469522
C1,Babble,7.262293835980846
C1,Babble,6.30432296431839
C1,Babble,7.570382238498512
C1,Babble,7.693112832321541
C1,Babble,6.980983700314556
C1,Babble,4.709680599369086
C1,Babble,5.660619544754407
C1,Babble,5.218111540585312
C1,Babble,6.411845730027548
C1,Babble,6.763918948857342
C1,Babble,5.809873803910691
C1,Babble,4.602379461490294
C1,Babble,5.674397658185093
C1,Babble,6.294784321562134
C1,Babble,6.077914918379223
C1,Babble,6.085756530310498
C1,Babble,6.664651654828472
C1,Babble,6.309614650896604
C1,Babble,7.047542948461845
C1,Babble,6.58709467166368
C1,Babble,5.340599455040872
C1,Babble,3.666183701099736
C1,Babble,5.416564312843673
C1,Babble,7.068380827048641
C1,Babble,4.06716215483101
C1,Babble,6.313528990694345
C1,Babble,6.323940632394064
C1,Babble,6.565173786316482
C1,Babble,6.559376487386958
C1,Babble,5.389294734269343
C1,Babble,5.250265164907319
C1,Babble,7.061366638645371
C1,Babble,5.263157894736842
C1,Babble,5.753049377079121
C1,Babble,6.588481362515873
C1,Babble,6.61367726454709
C1,Babble,9.502671953111532
C1,Babble,6.080286779966039
C1,Babble,4.599819205896669
C1,Babble,5.658803652772728
C1,Babble,5.767889321629948
C1,Babble,6.179775280898877
C1,Babble,5.55513566623838
C1,Babble,5.563750703596591
C1,Babble,5.5326017864909165
C1,Babble,6.344019728729963
C1,Babble,5.995866794771858
C1,Babble,5.60450732864526
C1,Babble,5.773762765121759
C1,Babble,6.329477279903551
C1,Babble,6.593570894592574
C1,Babble,5.386670738224292
C1,Babble,6.002041510717931
C1,Babble,4.9917935367027
C1,Babble,5.037927252787425
C1,Babble,6.4568081991215225
C1,Babble,5.04719654691315
C1,Babble,6.4932196651795575
C1,Babble,7.908394691871136
C1,Babble,6.068320203653377
C1,Babble,5.554715840386941
C1,Babble,6.123865950749861
C1,Babble,5.847745069301956
C1,Babble,7.030027244797403
C1,Babble,6.0145248729926015
C1,Babble,6.282200432109025
C1,Babble,6.610973316252828
C1,Babble,5.495190151024274
C1,Babble,5.346102557885804
C1,Babble,6.045512703344909
C1,Babble,5.398325417421535
C1,Babble,5.715396578538103
C1,Babble,6.330480089318943
C1,Babble,5.2631578947368425
C1,Babble,6.187736775641925
C1,Babble,4.9334377447141735
C1,Babble,5.980240216970167
C1,Babble,5.225737646640597
C1,Babble,5.264384542798349
C1,Babble,5.80129575426711
C1,Babble,6.450669202077086
C1,Babble,6.124149423691153
C1,Babble,5.673728450124368
C1,Babble,4.410220511025552
C1,Babble,6.741515779461222
C1,Babble,5.884315164453932
C1,Babble,8.399040109701748
C1,Babble,7.140544041450776
C1,Babble,6.765417788838509
C1,Babble,6.451494925482308
C1,Babble,5.117366222399045
C1,Babble,6.062376492825844
C1,Babble,4.737478179132537
C1,Babble,5.82562747688243
C1,Babble,5.439743431602319
C1,Babble,5.373985523141039
C1,Babble,5.419604590073275
C1,Babble,6.360751669001896
C1,Babble,6.140806891814114
C1,Babble,6.2184144030322175
C1,Babble,6.438191174860396
C1,Babble,5.841059602649007
C1,Babble,8.927486942791207
C1,Babble,6.863061546797007
C1,Babble,6.558108409547179
C1,Babble,4.274747004769106
C1,Babble,5.553223640026864
C1,Babble,5.447422753180752
C1,Babble,5.842951360263808
C1,Babble,7.531645569620253
C1,Babble,5.113862260900296
C1,Babble,5.839967594684282
C1,Babble,6.378875299336237
C2,Babble,3.9942034236029342
C2,Babble,8.387219475085583
C2,Babble,5.449589299992732
C2,Babble,6.650211117813264
C2,Babble,6.593570894592574
C2,Babble,4.058649151360149
C2,Babble,5.784811494004537
C2,Babble,6.569640914036997
C2,Babble,6.09021388251135
C2,Babble,5.459745211890112
C2,Babble,6.851017554761535
C2,Babble,5.732484076433121
C2,Babble,5.410812021892904
C2,Babble,4.406089595484008
C2,Babble,5.325535658834489
C2,Babble,5.566343670505078
C2,Babble,5.609860607115598
C2,Babble,6.039441248972884
C2,Babble,6.841923806240303
C2,Babble,6.578554806372695
C2,Babble,5.577662110230092
C2,Babble,7.395892460911296
C2,Babble,6.888831033585004
C2,Babble,7.705171725239617
C2,Babble,5.524654239326518
C2,Babble,3.787637113199677
C2,Babble,3.793068555527448
C2,Babble,4.8044798233636445
C2,Babble,4.666776408616311
C2,Babble,2.9085872576177287
C2,Babble,4.15071845391228
C2,Babble,7.851445663010967
C2,Babble,5.206611570247934
C2,Babble,5.367575462512171
C2,Babble,3.6314229249011856
C2,Babble,6.354908917444322
C2,Babble,6.78813312161768
C2,Babble,7.588352084712111
C2,Babble,5.862282878411911
C2,Babble,5.163088018357646
C2,Babble,6.026608594452576
C2,Babble,4.874886946035574
C2,Babble,6.495036672656043
C2,Babble,5.785065590312815
C2,Babble,5.925955518107995
C2,Babble,4.919913937365528
C2,Babble,7.360734404339661
C2,Babble,6.127418717914966
C2,Babble,4.107930199341737
C2,Babble,4.895527542738733
C2,Babble,5.452672070339332
C2,Babble,6.227274331909486
C2,Babble,5.644005324050374
C2,Babble,6.4064570113660135
C2,Babble,5.01299123091913
C2,Babble,5.599288979177247
C2,Babble,6.36337401055409
C2,Babble,6.812819504522218
C2,Babble,5.036718937377937
C2,Babble,6.231160512434061
C2,Babble,6.415323069462965
C2,Babble,8.18789454140364
C2,Babble,5.735764638555784
C2,Babble,4.282662177910138
C2,Babble,6.473077769895051
C2,Babble,5.517168373238895
C2,Babble,6.53029277373498
C2,Babble,5.1950601770954
C2,Babble,5.901951116433049
C2,Babble,5.147987392683936
C2,Babble,5.975070002709782
C2,Babble,7.088996054362122
C2,Babble,6.263638359135925
C2,Babble,5.624043530011902
C2,Babble,6.784900065737024
C2,Babble,8.753970054446462
C2,Babble,5.681135024648311
C2,Babble,4.900687815833801
C2,Babble,5.771172181716209
C2,Babble,6.004901960784314
C2,Babble,5.839934509907784
C2,Babble,6.718054963134483
C2,Babble,6.745476793986539
C2,Babble,4.520295202952029
C2,Babble,7.3905757097791795
C2,Babble,5.911406240333258
C2,Babble,6.80905815748842
C2,Babble,5.729213737008585
C2,Babble,6.2482289600453385
C2,Babble,8.680532773440063
C2,Babble,5.065763023376026
C2,Babble,5.714655954386419
C2,Babble,4.012008733624454
C2,Babble,6.182589677925866
C2,Babble,4.98812351543943
C2,Babble,6.031319094618313
C2,Babble,4.285880889441766
C2,Babble,5.184575593698566
C2,Babble,6.023767244911897
C2,Babble,4.29721085393954
C2,Babble,5.325178997613365
C2,Babble,4.7727272727272725
C2,Babble,5.871475487440457
C2,Babble,6.0841013189117605
C2,Babble,5.613781983281707
C2,Babble,4.1272039830794
C2,Babble,6.268891216519528
C2,Babble,4.11048281861679
C2,Babble,4.921275818690906
C2,Babble,6.4249352964365904
C2,Babble,5.346658122174689
C2,Babble,7.19983207388749
C2,Babble,5.987292277614858
C2,Babble,4.814410480349346
C2,Babble,5.036996573471718
C2,Babble,5.528846153846153
C2,Babble,5.738623851374347
C2,Babble,5.610038163524922
C2,Babble,5.127430006511022
C2,Babble,6.113312784382798
C2,Babble,4.663595986181938
C2,Babble,5.875299760191846
C2,Babble,4.99012467596593
C2,Babble,4.987758469276419
C2,Babble,6.01329469916482
C2,Babble,4.745826551339135
C2,Babble,5.999782320822828
C2,Babble,4.725675096442349
C2,Babble,5.105274582157587
C2,Babble,6.055751361743031
C2,Babble,5.51301684532925
C2,Babble,5.461367942637061
C2,Babble,5.391461685167979
C2,Babble,5.564317708661914
C2,Babble,4.999645716715086
C3,Babble,3.930306136090192
C3,Babble,5.346850459793699
C3,Babble,5.829449318502271
C3,Babble,3.901964254114316
C3,Babble,6.2824643303307255
C3,Babble,6.445752944124279
C3,Babble,5.701754385964913
C3,Babble,4.8355263157894735
C3,Babble,5.35184182520864
C3,Babble,6.200899903840921
C3,Babble,6.1899949469429005
C3,Babble,5.821572580645161
C3,Babble,5.984975177522305
C3,Babble,8.338060124787294
C3,Babble,5.496510152284264
C3,Babble,7.894108755320419
C3,Babble,7.280591692531202
C3,Babble,8.401200171453064
C3,Babble,6.07061738591782
C3,Babble,5.432194064414407
C3,Babble,6.737110120942075
C3,Babble,5.839512711864408
C3,Babble,4.702294634479229
C3,Babble,6.14685548617306
C3,Babble,6.480767111209081
C3,Babble,6.74043958059487
C3,Babble,7.120943000161473
C3,Babble,5.722813392161951
C3,Babble,6.256206554121152
C3,Babble,5.656539744200535
C3,Babble,6.205101346861882
C3,Babble,8.044142459756488
C3,Babble,6.483029824142303
C3,Babble,4.924775878648758
C3,Babble,6.287817353876863
C3,Babble,4.788570719449012
C3,Babble,6.092422463217518
C3,Babble,6.578816509199403
C3,Babble,7.209180670895181
C3,Babble,6.869158878504673
C3,Babble,6.315337247601318
C3,Babble,4.5451586655817735
C3,Babble,6.559083810515356
C3,Babble,7.943925233644859
C3,Babble,6.052973253700338
C3,Babble,6.416982611577731
C3,Babble,6.119522649480404
C3,Babble,5.70401862536694
C3,Babble,6.201877439088704
C3,Babble,5.653546230969179
C3,Babble,5.5587651390216495
C3,Babble,5.938434192453745
C3,Babble,5.035971223021583
C3,Babble,7.148878225911036
C3,Babble,7.629872572176503
C3,Babble,5.104979091001173
C3,Babble,5.345361985073851
C3,Babble,6.23497808567793
C3,Babble,5.838256466266197
C3,Babble,5.828399238739691
C3,Babble,6.677012755971082
C3,Babble,6.086356466876972
C3,Babble,6.5040250722054935
C3,Babble,7.419019361942924
C3,Babble,6.4829473493757925
C3,Babble,5.651168621333259
C3,Babble,5.514162357769622
C3,Babble,5.148861646234677
C4,Babble,7.489809782608696
C4,Babble,5.467975060223892
C4,Babble,5.609973285841496
C4,Babble,6.461687951138257
C4,Babble,6.599092713354126
C4,Babble,7.884386174016686
C4,Babble,6.269165938953312
C4,Babble,6.131975527716715
C4,Babble,5.883212420750378
C4,Babble,6.365167187875873
C4,Babble,5.795837415469904
C4,Babble,4.555516203293784
C4,Babble,6.05819160919856
C4,Babble,6.537853330697766
C4,Babble,5.606050975656264
C4,Babble,6.761038430089942
C4,Babble,5.8227430269021285
C4,Babble,6.445049015199208
C4,Babble,6.26115528151874
C4,Babble,6.023273601398601
C4,Babble,6.06696359477911
C4,Babble,6.095201238390093
C4,Babble,5.70704923185003
C4,Babble,6.038088125466767
C4,Babble,6.178201176800225
C4,Babble,5.703569580962235
C4,Babble,4.131212040781277
C4,Babble,5.513326999049857
C4,Babble,7.028048447318095
C4,Babble,5.583338608596569
C4,Babble,6.78070344032289
C4,Babble,5.667651972754145
C4,Babble,5.411928331833429
C4,Babble,6.144017196083115
C4,Babble,6.993006993006993
C4,Babble,8.151370268138802
C4,Babble,4.693102375611913
C4,Babble,5.262603714779092
C4,Babble,4.614827336392176
C4,Babble,5.683648876802722
C4,Babble,4.489147116860338
C4,Babble,5.327631197448536
C4,Babble,6.526815470970006
C4,Babble,5.811195445920304
C4,Babble,7.23209493708629
C4,Babble,5.407441143497757
C4,Babble,6.967044772346678
C4,Babble,4.9241832108801
C4,Babble,5.9846922158289
C4,Babble,7.347305987804471
C4,Babble,5.362540388423723
C4,Babble,5.74443141852286
C4,Babble,5.0970873786407775
C4,Babble,5.994834383071276
C4,Babble,5.62223395924017
C4,Babble,5.621844882973841
C4,Babble,6.235237366512526
C4,Babble,6.464972238001869
C4,Babble,6.505440724735774
C4,Babble,7.732876527556719
C4,Babble,7.297968189758206
C4,Babble,5.596920213216007
C4,Babble,5.328109358279541
C4,Babble,6.163835275282398
C4,Babble,6.939053813070387
C4,Babble,4.370292768559941
C4,Babble,6.088917525773196
C4,Babble,6.689927184466019
C4,Babble,5.333885034056911
C4,Babble,5.471464019851117
C4,Babble,6.25109977124758
C4,Babble,6.9929700301284425
C4,Babble,6.199392712550607
C4,Babble,8.24414637566014
C4,Babble,5.629197596323789
C4,Babble,6.285255640902545
C4,Babble,6.107469301080233
C4,Babble,6.668279553633532
C4,Babble,5.076668048072938
C4,Babble,6.480529022777369
C4,Babble,7.937365010799136
C4,Babble,7.04730161629075
C4,Babble,5.156688493919551
C4,Babble,6.147198215779202
C4,Babble,6.314268606982012
C4,Babble,3.8712735699989462
C4,Babble,6.242259103294526
C4,Babble,5.493957892114115
C4,Babble,4.26713627743159
C4,Babble,6.120547220937149
C4,Babble,5.954171970836709
C4,Babble,5.8778056192354855
C4,Babble,5.803395183576787
C4,Babble,5.563534732061409
C4,Babble,5.505421600798973
C4,Babble,7.947377905928996
C4,Babble,5.490117214433464
C4,Babble,7.30547141234381
C4,Babble,5.59872029250457
C4,Babble,6.769143057626524
C4,Babble,5.142523969940399
C4,Babble,6.560742658216549
C4,Babble,4.887401365369271
C4,Babble,4.622103179224409
C4,Babble,5.479537159276229
C4,Babble,7.154445165476963
C4,Babble,7.505850648890149
C4,Babble,5.322413793103448
C4,Babble,6.914122212205542
C4,Babble,5.232402930620236
C4,Babble,4.984677986536723
C4,Babble,5.343754260008179
C4,Babble,5.909327774882752
C4,Babble,5.335169140012904
C4,Babble,6.097687441667531
