Talkers,Category,Noise,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
C1,C,NC,259.28391195900383,109.49282857873564,145.36215584291187,23.122823715911878,17.997094926623372,-15.952575216460922,-28.381061056379316,9.280427454570882,-14.51909311232184,-19.35164187831801,-0.9541815686130269,6.643519645662835,-11.028194019900383,11.44565659891571,9.271943000501915
C1,C,NC,311.17872382861214,93.51628491383484,117.0006208376212,11.540426963527576,51.91292243661788,0.30465719256515195,-35.747186612575,-1.6048217062254548,-19.490356382546214,-24.824891106072727,7.140763287634394,9.924361782874998,-17.94701528855818,8.601889598443938,5.649537616274698
C1,C,NC,384.79260012537037,137.7487868462963,127.82353087216049,32.49033962755556,40.397314152882096,-25.710184334783953,-42.35474087065864,-14.311312381080244,-29.81277638074074,-0.407124793487654,4.9446443042345685,-5.3072974339629635,-22.619822416320986,26.190020780641976,9.445510907439507
C1,C,NC,235.19886045203924,79.03277139784696,133.90028437304755,13.779009705378325,39.576753141321866,8.873226575801237,-18.695416001875884,7.4322526408517104,-13.327592538968442,-1.033662875411797,-5.17089289479288,0.09042920792300388,-17.77104290044867,13.619323327031653,9.105449861689088
C1,C,NC,347.07096879437836,141.93475711697297,128.1225053627928,28.30024549333027,41.0291035190973,-9.549925357412432,-43.14864212093819,14.109797549721243,-16.601420213902703,-11.605817838549187,-3.5551805324322516,-3.668718620670811,-24.66279417545045,18.031593280583785,9.60876515965063
C1,C,NC,345.5520932433333,79.50061331599998,121.65841655222223,69.58965315184444,84.01638240722224,-8.92724631311111,-93.96648178486666,-25.390242232899997,-5.275790755666666,-19.175201669201115,10.261265228928888,13.055822040866666,-35.00264477474445,-9.300778894994444,6.180118004033333
C1,C,NC,265.1486877670529,67.62982774508943,115.04030058609756,11.655369117234553,66.15110544653861,0.7913000235243897,-32.42940630623171,-22.72193504159756,-20.411139734512524,-7.951771937933943,16.46119300207317,16.17325347019309,-14.911989793660183,9.076263028117886,-1.4082790041138207
C1,C,NC,333.1325343128756,78.7630204239442,117.34816343648069,4.138260432541567,28.75837719733219,-11.767737384356868,-31.4060308661706,4.735634868021459,-9.927458543231758,-6.795572490014378,-5.543656860282833,1.1032963868669527,-18.73222686063519,20.059033196025748,5.071641080016739
C1,C,NC,318.30330305400787,104.94922344391944,138.54509735280942,-6.646352352869941,41.44854039898428,-12.357850381066799,-50.0738712185167,-8.861674631764048,-16.085258943214537,-17.34831573432397,1.5518003359251475,1.098434050368959,-28.311541236638508,16.665746789529862,6.783202596267583
C1,C,NC,343.89122775379195,99.33818460101247,123.60678692972262,18.106538463144243,40.707999022622886,-21.146329383504856,-40.467726812815535,-6.010132546303745,-18.740625299529402,-21.015985734769878,2.563383052870846,8.843385141226214,-17.251517158974064,14.677986624336615,3.6184722969246876
C1,C,NC,285.9942992975671,50.76652502891774,146.3152099077489,26.90122042718615,63.59717815263203,-13.265532478019049,-24.999491909909086,-6.971655505627706,-21.694792805160173,-6.184765030341991,9.109002280813854,1.5933282767372292,-19.658311015614718,11.351978964298269,2.9238212628128575
C1,C,NC,318.7110631638571,88.5462567073846,137.7040650176264,1.393772347470329,47.254934786096705,-9.854458876587913,-29.88849988016264,-12.57095002999033,-17.111848603654945,-8.197679674096703,-1.4594839000414068,1.5096364829054945,-18.934351202360002,16.856763508707694,-1.6942901195235163
C1,C,NC,270.37923865241993,81.43653618903315,118.4564950123536,4.6213803926657455,22.880620870185084,0.28299548401657604,-11.90193128234254,4.896951233301105,-10.98900554433011,4.309138780114337,-8.2114759609779,-0.11966652844751417,-12.748292742060773,23.8985359885895,8.551308797129835
C1,C,NC,244.34418290354063,72.49094125884412,117.34025161474295,2.7839689593880608,29.351857270095362,2.002703067695191,-11.023916034796022,1.1582128021278606,-12.208767609349087,-3.168090796833001,1.668567067478109,-2.238441348794363,-15.703015729802322,17.446645801228357,7.887181289804975
C1,C,NC,338.8925688533633,127.04189728717998,138.27525055102055,24.48719928700462,27.939844967415947,-3.3690546501767646,-28.64755839973248,15.802449704722592,-18.998698444879704,-4.329396530962772,-4.590303949391142,-1.619996609771758,-24.58259733038254,19.76051669038126,8.335099741217844
C1,C,NC,280.9333283445673,70.71089571904488,129.98147986996796,-0.41796985147275567,31.556977627708175,-7.48843555051787,-1.6939720533369875,-6.738527216081249,-14.39566595059327,-0.5925648488862185,-2.986423769736058,4.60482359549391,-11.490084419023718,18.36309142719263,3.2479107504152727
C1,C,NC,405.3409963454545,136.84562945174827,111.63012196433567,-13.487640449457484,48.90764470637763,-47.139834721034966,-23.371560539944053,-23.43430849511888,-33.28071971985741,13.973998037643357,7.4054592387692315,10.350616601055945,-13.720793503678323,26.821897316783218,6.178562525398601
C1,C,NC,290.55745810258304,86.81671391302582,113.23601218746494,13.80361375992989,50.54251817253653,6.914595684468634,-39.98855906768819,-1.2970550607121771,-11.022933210360884,-10.949356244634687,8.927909610232474,6.235619968571955,-17.383753655030628,20.36131451312915,6.880829898996309
C1,C,NC,263.6226277679333,59.58174384993334,127.40359557766666,13.65238864611,52.98863668344667,-8.301413212366667,-21.677593279199996,-16.47160389366333,-28.704519717996664,-1.571093624681333,10.568275517566999,-2.08968491453,-15.603190046118668,21.361577193518,1.6525742793900005
